org_id_a,company_number,charity_number,org_id_b,relationship,source,sameas,Registered housing providers
GB-SHPE-C2695,IP22170R,,GB-COH-IP22170R,sameas,Registered housing providers
GB-SHPE-26UC,,,GB-LAE-DAC,sameas,Registered housing providers
GB-SHPE-A4408,,235143,GB-CHC-235143,sameas,Registered housing providers
GB-SHPE-A3010,,204351,GB-CHC-204351,sameas,Registered housing providers
GB-SHPE-C3300,IP23662R,,GB-COH-IP23662R,sameas,Registered housing providers
GB-SHPE-00EH,,,GB-LAE-DAL,sameas,Registered housing providers
GB-SHPE-LH2346,IP21751R,,GB-COH-IP21751R,sameas,Registered housing providers
GB-SHPE-A2448,,210339,GB-CHC-210339,sameas,Registered housing providers
GB-SHPE-29UD,,,GB-LAE-DAR,sameas,Registered housing providers
GB-SHPE-L2023,,209301,GB-CHC-209301,sameas,Registered housing providers
GB-SHPE-C3890,IP26469R,,GB-COH-IP26469R,sameas,Registered housing providers
GB-SHPE-5058,RS008724,,GB-COH-RS008724,sameas,Registered housing providers
GB-SHPE-A4271,,212230,GB-CHC-212230,sameas,Registered housing providers
GB-SHPE-C4100,IP28373R,,GB-COH-IP28373R,sameas,Registered housing providers
GB-SHPE-C3691,IP25315R,,GB-COH-IP25315R,sameas,Registered housing providers
GB-SHPE-4792,08561164,1155073,GB-CHC-1155073,sameas,Registered housing providers
GB-SHPE-C2300,RS021824,,GB-COH-RS021824,sameas,Registered housing providers
GB-SHPE-00FK,,,GB-LAE-DER,sameas,Registered housing providers
GB-SHPE-4576,04380984,,GB-COH-04380984,sameas,Registered housing providers
GB-SHPE-5100,,,GB-LAE-DEB,sameas,Registered housing providers
GB-SHPE-4677,05886593,,GB-COH-05886593,sameas,Registered housing providers
GB-SHPE-4790,IP032253,,GB-COH-IP032253,sameas,Registered housing providers
GB-SHPE-L0715,IP18127R,,GB-COH-IP18127R,sameas,Registered housing providers
GB-SHPE-5081,11316045,,GB-COH-11316045,sameas,Registered housing providers
GB-SHPE-4648,IP031192,,GB-COH-IP031192,sameas,Registered housing providers
GB-SHPE-C3226,IP22957R,,GB-COH-IP22957R,sameas,Registered housing providers
GB-SHPE-4787,08580060,,GB-COH-08580060,sameas,Registered housing providers
GB-SHPE-4813,IP032446,,GB-COH-IP032446,sameas,Registered housing providers
GB-SHPE-00CE,,,GB-LAE-DNC,sameas,Registered housing providers
GB-SHPE-H3639,,250973,GB-CHC-250973,sameas,Registered housing providers
GB-SHPE-A2255,,207251,GB-CHC-207251,sameas,Registered housing providers
GB-SHPE-A2917,,206379,GB-CHC-206379,sameas,Registered housing providers
GB-SHPE-5099,,,GB-LAE-DST,sameas,Registered housing providers
GB-SHPE-4852,03973592,,GB-COH-03973592,sameas,Registered housing providers
GB-SHPE-29UE,,,GB-LAE-DOV,sameas,Registered housing providers
GB-SHPE-A2367,,221225,GB-CHC-221225,sameas,Registered housing providers
GB-SHPE-LH4090,IP28156R,,GB-COH-IP28156R,sameas,Registered housing providers
GB-SHPE-00CR,,,GB-LAE-DUD,sameas,Registered housing providers
GB-SHPE-A4157,,240563,GB-CHC-240563,sameas,Registered housing providers
GB-SHPE-5087,01041946,501556,GB-CHC-501556,sameas,Registered housing providers
GB-SHPE-5125,,222673,GB-CHC-222673,sameas,Registered housing providers
GB-SHPE-A3213,,222673,GB-CHC-222673,sameas,Registered housing providers
GB-SHPE-00EJ,,,GB-LAE-DUR,sameas,Registered housing providers
GB-SHPE-A2721,,219582,GB-CHC-219582,sameas,Registered housing providers
GB-SHPE-A3538,,204123,GB-CHC-204123,sameas,Registered housing providers
GB-SHPE-A3485,,512195,GB-CHC-512195,sameas,Registered housing providers
GB-SHPE-L0519,IP16946R,,GB-COH-IP16946R,sameas,Registered housing providers
GB-SHPE-18UB,,,GB-LAE-EDE,sameas,Registered housing providers
GB-SHPE-L4434,04516155,1107691,GB-CHC-1107691,sameas,Registered housing providers
GB-SHPE-26UD,,,GB-LAE-EHE,sameas,Registered housing providers
GB-SHPE-L4530,IP030476,,GB-COH-IP030476,sameas,Registered housing providers
GB-SHPE-00FB,,,GB-LAE-ERY,sameas,Registered housing providers
GB-SHPE-5070,,,GB-LAE-ESK,sameas,Registered housing providers
GB-SHPE-21UC,,,GB-LAE-EAS,sameas,Registered housing providers
GB-SHPE-5133,,,GB-LAE-EAT,sameas,Registered housing providers
GB-SHPE-L4499,IP30124R,,GB-COH-IP30124R,sameas,Registered housing providers
GB-SHPE-4670,05439373,1115721,GB-CHC-1115721,sameas,Registered housing providers
GB-SHPE-LH3882,IP26343R,,GB-COH-IP26343R,sameas,Registered housing providers
GB-SHPE-L0451,IP16991R,,GB-COH-IP16991R,sameas,Registered housing providers
GB-SHPE-L4140,IP28435R,,GB-COH-IP28435R,sameas,Registered housing providers
GB-SHPE-C2745,IP22237R,,GB-COH-IP22237R,sameas,Registered housing providers
GB-SHPE-C3098,IP22859R,,GB-COH-IP22859R,sameas,Registered housing providers
GB-SHPE-LH3940,IP25683R,,GB-COH-IP25683R,sameas,Registered housing providers
GB-SHPE-L3262,IP23431R,,GB-COH-IP23431R,sameas,Registered housing providers
GB-SHPE-C3609,IP24822R,,GB-COH-IP24822R,sameas,Registered housing providers
GB-SHPE-A1168,,220857,GB-CHC-220857,sameas,Registered housing providers
GB-SHPE-LH0977,RS016402,,GB-COH-RS016402,sameas,Registered housing providers
GB-SHPE-A2786,,217309,GB-CHC-217309,sameas,Registered housing providers
GB-SHPE-A3205,,209211,GB-CHC-209211,sameas,Registered housing providers
GB-SHPE-C3129,IP22994R,,GB-COH-IP22994R,sameas,Registered housing providers
GB-SHPE-H0374,00738023,220392,GB-CHC-220392,sameas,Registered housing providers
GB-SHPE-4775,IP032198,,GB-COH-IP032198,sameas,Registered housing providers
GB-SHPE-A3838,,501041,GB-CHC-501041,sameas,Registered housing providers
GB-SHPE-A3386,,205892,GB-CHC-205892,sameas,Registered housing providers
GB-SHPE-4663,04874816,,GB-COH-04874816,sameas,Registered housing providers
GB-SHPE-L4167,03333405,1118644,GB-CHC-1118644,sameas,Registered housing providers
GB-SHPE-4784,RS008071,,GB-COH-RS008071,sameas,Registered housing providers
GB-SHPE-L4004,IP27606R,,GB-COH-IP27606R,sameas,Registered housing providers
GB-SHPE-LH0526,00173199,211235,GB-CHC-211235,sameas,Registered housing providers
GB-SHPE-22UH,,,GB-LAE-EPP,sameas,Registered housing providers
GB-SHPE-L0038,IP13658R,,GB-COH-IP13658R,sameas,Registered housing providers
GB-SHPE-L3535,IP23240R,,GB-COH-IP23240R,sameas,Registered housing providers
GB-SHPE-A3245,,229908,GB-CHC-229908,sameas,Registered housing providers
GB-SHPE-L2650,,1051498,GB-CHC-1051498,sameas,Registered housing providers
GB-SHPE-C3023,IP22834R,,GB-COH-IP22834R,sameas,Registered housing providers
GB-SHPE-H4400,04796537,1099051,GB-CHC-1099051,sameas,Registered housing providers
GB-SHPE-C3284,IP23090R,,GB-COH-IP23090R,sameas,Registered housing providers
GB-SHPE-4794,08519802,,GB-COH-08519802,sameas,Registered housing providers
GB-SHPE-18UC,,,GB-LAE-EXE,sameas,Registered housing providers
GB-SHPE-A1921,,201530,GB-CHC-201530,sameas,Registered housing providers
GB-SHPE-4774,08272357,1152491,GB-CHC-1152491,sameas,Registered housing providers
GB-SHPE-L3790,RS025604,,GB-COH-RS025604,sameas,Registered housing providers
GB-SHPE-C0447,IP21474R,,GB-COH-IP21474R,sameas,Registered housing providers
GB-SHPE-4797,07902595,,GB-COH-07902595,sameas,Registered housing providers
GB-SHPE-4771,06653419,,GB-COH-06653419,sameas,Registered housing providers
GB-SHPE-L3629,IP24994R,,GB-COH-IP24994R,sameas,Registered housing providers
GB-SHPE-C2747,RS022082,,GB-COH-RS022082,sameas,Registered housing providers
GB-SHPE-L1236,IP18542R,,GB-COH-IP18542R,sameas,Registered housing providers
GB-SHPE-24UE,,,GB-LAE-FAR,sameas,Registered housing providers
GB-SHPE-A3761,,1167718,GB-CHC-1167718,sameas,Registered housing providers
GB-SHPE-5049,08423003,,GB-COH-08423003,sameas,Registered housing providers
GB-SHPE-A3989,,237291,GB-CHC-237291,sameas,Registered housing providers
GB-SHPE-C2949,IP22007R,,GB-COH-IP22007R,sameas,Registered housing providers
GB-SHPE-4832,08733712,,GB-COH-08733712,sameas,Registered housing providers
GB-SHPE-4582,IP031138,,GB-COH-IP031138,sameas,Registered housing providers
GB-SHPE-5090,RS008333,,GB-COH-RS008333,sameas,Registered housing providers
GB-SHPE-4702,07749192,,GB-COH-07749192,sameas,Registered housing providers
GB-SHPE-4569,04533752,,GB-COH-04533752,sameas,Registered housing providers
GB-SHPE-A2363,,207524,GB-CHC-207524,sameas,Registered housing providers
GB-SHPE-L2195,IP21187R,,GB-COH-IP21187R,sameas,Registered housing providers
GB-SHPE-4651,IP031211,,GB-COH-IP031211,sameas,Registered housing providers
GB-SHPE-5140,12630477,,GB-COH-12630477,sameas,Registered housing providers
GB-SHPE-29UL,,,GB-LAE-SHE,sameas,Registered housing providers
GB-SHPE-A3536,,202643,GB-CHC-202643,sameas,Registered housing providers
GB-SHPE-L0087,IP16466R,,GB-COH-IP16466R,sameas,Registered housing providers
GB-SHPE-L4528,IP030483,,GB-COH-IP030483,sameas,Registered housing providers
GB-SHPE-A4023,,255280,GB-CHC-255280,sameas,Registered housing providers
GB-SHPE-4688,01829004,515517,GB-CHC-515517,sameas,Registered housing providers
GB-SHPE-LH0910,RS020179,,GB-COH-RS020179,sameas,Registered housing providers
GB-SHPE-LH4184,03318404,1060941,GB-CHC-1060941,sameas,Registered housing providers
GB-SHPE-A4071,,225140,GB-CHC-225140,sameas,Registered housing providers
GB-SHPE-A0656,,222746,GB-CHC-222746,sameas,Registered housing providers
GB-SHPE-L1680,IP14582R,,GB-COH-IP14582R,sameas,Registered housing providers
GB-SHPE-C3991,IP26079R,,GB-COH-IP26079R,sameas,Registered housing providers
GB-SHPE-L4463,IP29744R,,GB-COH-IP29744R,sameas,Registered housing providers
GB-SHPE-A2709,,209795,GB-CHC-209795,sameas,Registered housing providers
GB-SHPE-4739,OC378356,,GB-COH-OC378356,sameas,Registered housing providers
GB-SHPE-L4204,IP28841R,,GB-COH-IP28841R,sameas,Registered housing providers
GB-SHPE-4829,09353468,,GB-COH-09353468,sameas,Registered housing providers
GB-SHPE-L4372,04380728,1105751,GB-CHC-1105751,sameas,Registered housing providers
GB-SHPE-L4498,05775392,1120949,GB-CHC-1120949,sameas,Registered housing providers
GB-SHPE-L4502,06293737,,GB-COH-06293737,sameas,Registered housing providers
GB-SHPE-00CH,,,GB-LAE-GAT,sameas,Registered housing providers
GB-SHPE-L0517,IP10433R,,GB-COH-IP10433R,sameas,Registered housing providers
GB-SHPE-5124,,,GB-LAE-GED,sameas,Registered housing providers
GB-SHPE-C3906,RS026862,,GB-COH-RS026862,sameas,Registered housing providers
GB-SHPE-L4313,RS007302,,GB-COH-RS007302,sameas,Registered housing providers
GB-SHPE-5123,,211197,GB-CHC-211197,sameas,Registered housing providers
GB-SHPE-A3038,,211197,GB-CHC-211197,sameas,Registered housing providers
GB-SHPE-A4080,,220680,GB-CHC-220680,sameas,Registered housing providers
GB-SHPE-L3598,IP22622R,,GB-COH-IP22622R,sameas,Registered housing providers
GB-SHPE-C3378,IP023827,,GB-COH-IP023827,sameas,Registered housing providers
GB-SHPE-L0664,IP19874R,,GB-COH-IP19874R,sameas,Registered housing providers
GB-SHPE-C2730,IP22274R,,GB-COH-IP22274R,sameas,Registered housing providers
GB-SHPE-23UE,,,GB-LAE-GLO,sameas,Registered housing providers
GB-SHPE-4584,RS007041,,GB-COH-RS007041,sameas,Registered housing providers
GB-SHPE-L3626,IP24854R,,GB-COH-IP24854R,sameas,Registered housing providers
GB-SHPE-A3267,09537230,1164175,GB-CHC-1164175,sameas,Registered housing providers
GB-SHPE-C4135,IP28487R,,GB-COH-IP28487R,sameas,Registered housing providers
GB-SHPE-4803,RS008734,,GB-COH-RS008734,sameas,Registered housing providers
GB-SHPE-LH4402,RS007628,,GB-COH-RS007628,sameas,Registered housing providers
GB-SHPE-4799,04454814,1098520,GB-CHC-1098520,sameas,Registered housing providers
GB-SHPE-24UF,,,GB-LAE-GOS,sameas,Registered housing providers
GB-SHPE-C3227,IP23251R,,GB-COH-IP23251R,sameas,Registered housing providers
GB-SHPE-4743,04630928,,GB-COH-04630928,sameas,Registered housing providers
GB-SHPE-H3862,IP25713R,,GB-COH-IP25713R,sameas,Registered housing providers
GB-SHPE-A1752,,246018,GB-CHC-246018,sameas,Registered housing providers
GB-SHPE-C2683,IP21905R,,GB-COH-IP21905R,sameas,Registered housing providers
GB-SHPE-5060,RS007853,,GB-COH-RS007853,sameas,Registered housing providers
GB-SHPE-A3583,,215491,GB-CHC-215491,sameas,Registered housing providers
GB-SHPE-LH0870,IP16849R,,GB-COH-IP16849R,sameas,Registered housing providers
GB-SHPE-29UG,,,GB-LAE-GRA,sameas,Registered housing providers
GB-SHPE-A0846,,211953,GB-CHC-211953,sameas,Registered housing providers
GB-SHPE-L1230,IP19564R,,GB-COH-IP19564R,sameas,Registered housing providers
GB-SHPE-L4465,IP30045R,,GB-COH-IP30045R,sameas,Registered housing providers
GB-SHPE-H3762,IP25081R,,GB-COH-IP25081R,sameas,Registered housing providers
GB-SHPE-33UD,,,GB-LAE-GRY,sameas,Registered housing providers
GB-SHPE-L4509,IP030097,,GB-COH-IP030097,sameas,Registered housing providers
GB-SHPE-C2682,IP22100R,,GB-COH-IP22100R,sameas,Registered housing providers
GB-SHPE-L1393,IP20859R,,GB-COH-IP20859R,sameas,Registered housing providers
GB-SHPE-4833,RS007418,,GB-COH-RS007418,sameas,Registered housing providers
GB-SHPE-LH3902,RS027052,,GB-COH-RS027052,sameas,Registered housing providers
GB-SHPE-L0308,IP15079R,,GB-COH-IP15079R,sameas,Registered housing providers
GB-SHPE-5135,11604749,,GB-COH-11604749,sameas,Registered housing providers
GB-SHPE-LH4152,03241634,1058613,GB-CHC-1058613,sameas,Registered housing providers
GB-SHPE-LH4106,03021390,1044658,GB-CHC-1044658,sameas,Registered housing providers
GB-SHPE-43UD,,,GB-LAE-GRT,sameas,Registered housing providers
GB-SHPE-LH0971,IP13250R,,GB-COH-IP13250R,sameas,Registered housing providers
GB-SHPE-L4497,IP30337R,,GB-COH-IP30337R,sameas,Registered housing providers
GB-SHPE-L2441,IP17017R,,GB-COH-IP17017R,sameas,Registered housing providers
GB-SHPE-LH0459,IP00172R,,GB-COH-IP00172R,sameas,Registered housing providers
GB-SHPE-5128,12029015,,GB-COH-12029015,sameas,Registered housing providers
GB-SHPE-C2744,IP22010R,,GB-COH-IP22010R,sameas,Registered housing providers
GB-SHPE-4695,07277557,1139580,GB-CHC-1139580,sameas,Registered housing providers
GB-SHPE-4661,07601918,,GB-COH-07601918,sameas,Registered housing providers
GB-SHPE-L4456,,1111346,GB-CHC-1111346,sameas,Registered housing providers
GB-SHPE-4685,02544279,,GB-COH-02544279,sameas,Registered housing providers
GB-SHPE-C3724,RS025531,,GB-COH-RS025531,sameas,Registered housing providers
GB-SHPE-A1789,06928467,205856,GB-CHC-205856,sameas,Registered housing providers
GB-SHPE-C3772,IP24720R,,GB-COH-IP24720R,sameas,Registered housing providers
GB-SHPE-4791,08314228,,GB-COH-08314228,sameas,Registered housing providers
GB-SHPE-LH3594,IP24295R,,GB-COH-IP24295R,sameas,Registered housing providers
GB-SHPE-A4354,,210145,GB-CHC-210145,sameas,Registered housing providers
GB-SHPE-00AP,,,GB-LAE-HRY,sameas,Registered housing providers
GB-SHPE-22UJ,,,GB-LAE-HAR,sameas,Registered housing providers
GB-SHPE-A0163,,207594,GB-CHC-207594,sameas,Registered housing providers
GB-SHPE-A2323,,200553,GB-CHC-200553,sameas,Registered housing providers
GB-SHPE-A0458,,217193,GB-CHC-217193,sameas,Registered housing providers
GB-SHPE-A1920,,224941,GB-CHC-224941,sameas,Registered housing providers
GB-SHPE-A4410,04932686,1101143,GB-CHC-1101143,sameas,Registered housing providers
GB-SHPE-36UD,,,GB-LAE-HAG,sameas,Registered housing providers
GB-SHPE-L1015,IP20924R,,GB-COH-IP20924R,sameas,Registered housing providers
GB-SHPE-L2188,IP18925R,,GB-COH-IP18925R,sameas,Registered housing providers
GB-SHPE-H0705,IP18429R,,GB-COH-IP18429R,sameas,Registered housing providers
GB-SHPE-L0923,IP17410R,,GB-COH-IP17410R,sameas,Registered housing providers
GB-SHPE-00EB,,,GB-LAE-HPL,sameas,Registered housing providers
GB-SHPE-L2173,IP16582R,,GB-COH-IP16582R,sameas,Registered housing providers
GB-SHPE-5116,,,GB-LAE-HAS,sameas,Registered housing providers
GB-SHPE-L0018,IP16243R,,GB-COH-IP16243R,sameas,Registered housing providers
GB-SHPE-C2304,IP21873R,,GB-COH-IP21873R,sameas,Registered housing providers
GB-SHPE-L0938,IP13165R,,GB-COH-IP13165R,sameas,Registered housing providers
GB-SHPE-LH3889,IP25918R,,GB-COH-IP25918R,sameas,Registered housing providers
GB-SHPE-4815,03366848,1064495,GB-CHC-1064495,sameas,Registered housing providers
GB-SHPE-4707,02328684,1076383,GB-CHC-1076383,sameas,Registered housing providers
GB-SHPE-C3963,IP27094R,,GB-COH-IP27094R,sameas,Registered housing providers
GB-SHPE-L4526,IP030446,,GB-COH-IP030446,sameas,Registered housing providers
GB-SHPE-4783,00170981,218808,GB-CHC-218808,sameas,Registered housing providers
GB-SHPE-4634,IP031076,,GB-COH-IP031076,sameas,Registered housing providers
GB-SHPE-4658,07384975,,GB-COH-07384975,sameas,Registered housing providers
GB-SHPE-C2390,IP21857R,,GB-COH-IP21857R,sameas,Registered housing providers
GB-SHPE-A0379,,221317,GB-CHC-221317,sameas,Registered housing providers
GB-SHPE-L4340,,1107073,GB-CHC-1107073,sameas,Registered housing providers
GB-SHPE-4744,07979268,,GB-COH-07979268,sameas,Registered housing providers
GB-SHPE-L1515,IP16353R,,GB-COH-IP16353R,sameas,Registered housing providers
GB-SHPE-L1998,IP10944R,,GB-COH-IP10944R,sameas,Registered housing providers
GB-SHPE-4847,04299623,1089763,GB-CHC-1089763,sameas,Registered housing providers
GB-SHPE-5104,,,GB-LAE-HEF,sameas,Registered housing providers
GB-SHPE-LH4261,03202862,1057387,GB-CHC-1057387,sameas,Registered housing providers
GB-SHPE-C2976,IP22509R,,GB-COH-IP22509R,sameas,Registered housing providers
GB-SHPE-L1856,,235827,GB-CHC-235827,sameas,Registered housing providers
GB-SHPE-L1538,IP19128R,,GB-COH-IP19128R,sameas,Registered housing providers
GB-SHPE-4796,08610471,,GB-COH-08610471,sameas,Registered housing providers
GB-SHPE-4668,06573772,,GB-COH-06573772,sameas,Registered housing providers
GB-SHPE-5064,10847988,,GB-COH-10847988,sameas,Registered housing providers
GB-SHPE-A2485,,214672,GB-CHC-214672,sameas,Registered housing providers
GB-SHPE-H3853,IP26358R,,GB-COH-IP26358R,sameas,Registered housing providers
GB-SHPE-17UH,,,GB-LAE-HIG,sameas,Registered housing providers
GB-SHPE-4776,RS008618,,GB-COH-RS008618,sameas,Registered housing providers
GB-SHPE-L2179,IP18077R,,GB-COH-IP18077R,sameas,Registered housing providers
GB-SHPE-LH1315,IP12687R,,GB-COH-IP12687R,sameas,Registered housing providers
GB-SHPE-4760,06953867,,GB-COH-06953867,sameas,Registered housing providers
GB-SHPE-L4447,IP29857R,,GB-COH-IP29857R,sameas,Registered housing providers
GB-SHPE-31UE,,,GB-LAE-HIN,sameas,Registered housing providers
GB-SHPE-C3454,IP24333R,,GB-COH-IP24333R,sameas,Registered housing providers
GB-SHPE-C2206,IP21755R,,GB-COH-IP21755R,sameas,Registered housing providers
GB-SHPE-C3298,IP22962R,,GB-COH-IP22962R,sameas,Registered housing providers
GB-SHPE-L4003,IP27352R,,GB-COH-IP27352R,sameas,Registered housing providers
GB-SHPE-L1994,IP16513R,,GB-COH-IP16513R,sameas,Registered housing providers
GB-SHPE-C2422,IP22013R,,GB-COH-IP22013R,sameas,Registered housing providers
GB-SHPE-C3769,IP025056,,GB-COH-IP025056,sameas,Registered housing providers
GB-SHPE-L3076,IP22981R,,GB-COH-IP22981R,sameas,Registered housing providers
GB-SHPE-4742,04566985,1098126,GB-CHC-1098126,sameas,Registered housing providers
GB-SHPE-C3891,IP27159R,,GB-COH-IP27159R,sameas,Registered housing providers
GB-SHPE-4785,IP30389R,,GB-COH-IP30389R,sameas,Registered housing providers
GB-SHPE-LH4121,IP28312R,,GB-COH-IP28312R,sameas,Registered housing providers
GB-SHPE-LH2021,IP13406R,,GB-COH-IP13406R,sameas,Registered housing providers
GB-SHPE-LH2162,IP17093R,,GB-COH-IP17093R,sameas,Registered housing providers
GB-SHPE-A2837,,209342,GB-CHC-209342,sameas,Registered housing providers
GB-SHPE-LH3903,IP25993R,,GB-COH-IP25993R,sameas,Registered housing providers
GB-SHPE-H0995,IP14948R,,GB-COH-IP14948R,sameas,Registered housing providers
GB-SHPE-L0719,IP11578R,,GB-COH-IP11578R,sameas,Registered housing providers
GB-SHPE-A1273,,216275,GB-CHC-216275,sameas,Registered housing providers
GB-SHPE-C3044,IP22442R,,GB-COH-IP22442R,sameas,Registered housing providers
GB-SHPE-L0055,IP16791R,,GB-COH-IP16791R,sameas,Registered housing providers
GB-SHPE-L0970,00420651,211351,GB-CHC-211351,sameas,Registered housing providers
GB-SHPE-A0376,,211053,GB-CHC-211053,sameas,Registered housing providers
GB-SHPE-L4073,IP27876R,,GB-COH-IP27876R,sameas,Registered housing providers
GB-SHPE-L1312,IP05305R,,GB-COH-IP05305R,sameas,Registered housing providers
GB-SHPE-4828,04936165,1101976,GB-CHC-1101976,sameas,Registered housing providers
GB-SHPE-L3305,IP22797R,,GB-COH-IP22797R,sameas,Registered housing providers
GB-SHPE-L2434,IP11133R,,GB-COH-IP11133R,sameas,Registered housing providers
GB-SHPE-H4310,02630447,1007875,GB-CHC-1007875,sameas,Registered housing providers
GB-SHPE-A0132,,226291,GB-CHC-226291,sameas,Registered housing providers
GB-SHPE-4713,01820492,515755,GB-CHC-515755,sameas,Registered housing providers
GB-SHPE-A0798,,1072080,GB-CHC-1072080,sameas,Registered housing providers
GB-SHPE-L0718,IP11577R,,GB-COH-IP11577R,sameas,Registered housing providers
GB-SHPE-C2586,IP22050R,,GB-COH-IP22050R,sameas,Registered housing providers
GB-SHPE-L2022,,238170,GB-CHC-238170,sameas,Registered housing providers
GB-SHPE-LH0032,IP18195R,,GB-COH-IP18195R,sameas,Registered housing providers
GB-SHPE-L4223,IP28851R,,GB-COH-IP28851R,sameas,Registered housing providers
GB-SHPE-H0312,00244598,215575,GB-CHC-215575,sameas,Registered housing providers
GB-SHPE-4822,04713032,,GB-COH-04713032,sameas,Registered housing providers
GB-SHPE-C3755,,,GB-MPR-24914R,sameas,Registered housing providers
GB-SHPE-H3858,02337961,801035,GB-CHC-801035,sameas,Registered housing providers
GB-SHPE-4662,06169583,,GB-COH-06169583,sameas,Registered housing providers
GB-SHPE-L4363,04221767,,GB-COH-04221767,sameas,Registered housing providers
GB-SHPE-L4476,04221767,,GB-COH-04221767,sameas,Registered housing providers
GB-SHPE-LH3829,RS024847,,GB-COH-RS024847,sameas,Registered housing providers
GB-SHPE-LH3728,IP25733R,,GB-COH-IP25733R,sameas,Registered housing providers
GB-SHPE-42UD,,,GB-LAE-IPS,sameas,Registered housing providers
GB-SHPE-C4321,IP25290R,,GB-COH-IP25290R,sameas,Registered housing providers
GB-SHPE-L0061,IP20684R,,GB-COH-IP20684R,sameas,Registered housing providers
GB-SHPE-C3770,IP23746R,,GB-COH-IP23746R,sameas,Registered housing providers
GB-SHPE-L1815,IP12313R,,GB-COH-IP12313R,sameas,Registered housing providers
GB-SHPE-5144,,,GB-LAE-IOW,sameas,Registered housing providers
GB-SHPE-4675,05577965,1112467,GB-CHC-1112467,sameas,Registered housing providers
GB-SHPE-L0457,IP11614R,,GB-COH-IP11614R,sameas,Registered housing providers
GB-SHPE-C2579,IP21646R,,GB-COH-IP21646R,sameas,Registered housing providers
GB-SHPE-4737,06565577,,GB-COH-06565577,sameas,Registered housing providers
GB-SHPE-5152,11688135,,GB-COH-11688135,sameas,Registered housing providers
GB-SHPE-A2293,,222306,GB-CHC-222306,sameas,Registered housing providers
GB-SHPE-A2989,,205757,GB-CHC-205757,sameas,Registered housing providers
GB-SHPE-A1254,,227487,GB-CHC-227487,sameas,Registered housing providers
GB-SHPE-A0567,,223223,GB-CHC-223223,sameas,Registered housing providers
GB-SHPE-LH0902,IP15697R,,GB-COH-IP15697R,sameas,Registered housing providers
GB-SHPE-LH4345,IP29433R,,GB-COH-IP29433R,sameas,Registered housing providers
GB-SHPE-L4532,,1126523,GB-CHC-1126523,sameas,Registered housing providers
GB-SHPE-LH0131,IP16668R,,GB-COH-IP16668R,sameas,Registered housing providers
GB-SHPE-LH4266,03807022,1146435,GB-CHC-1146435,sameas,Registered housing providers
GB-SHPE-A2670,02447900,802559,GB-CHC-802559,sameas,Registered housing providers
GB-SHPE-A0513,07568820,1143234,GB-CHC-1143234,sameas,Registered housing providers
GB-SHPE-A3457,,219747,GB-CHC-219747,sameas,Registered housing providers
GB-SHPE-A1194,,223912,GB-CHC-223912,sameas,Registered housing providers
GB-SHPE-A3970,,228137,GB-CHC-228137,sameas,Registered housing providers
GB-SHPE-L1231,IP19198R,,GB-COH-IP19198R,sameas,Registered housing providers
GB-SHPE-A1442,,233957,GB-CHC-233957,sameas,Registered housing providers
GB-SHPE-A2067,,205312,GB-CHC-205312,sameas,Registered housing providers
GB-SHPE-A1274,,224669,GB-CHC-224669,sameas,Registered housing providers
GB-SHPE-5079,RS008209,,GB-COH-RS008209,sameas,Registered housing providers
GB-SHPE-L4549,IP19305R,1183751,GB-CHC-1183751,sameas,Registered housing providers
GB-SHPE-LH0117,IP21271R,,GB-COH-IP21271R,sameas,Registered housing providers
GB-SHPE-4846,RS007529,,GB-COH-RS007529,sameas,Registered housing providers
GB-SHPE-4770,IP26815R,,GB-COH-IP26815R,sameas,Registered housing providers
GB-SHPE-4647,06972673,1133321,GB-CHC-1133321,sameas,Registered housing providers
GB-SHPE-5097,,1172208,GB-CHC-1172208,sameas,Registered housing providers
GB-SHPE-L1965,IP19475R,,GB-COH-IP19475R,sameas,Registered housing providers
GB-SHPE-4823,08689835,,GB-COH-08689835,sameas,Registered housing providers
GB-SHPE-4712,IP031141,,GB-COH-IP031141,sameas,Registered housing providers
GB-SHPE-4725,07515282,,GB-COH-07515282,sameas,Registered housing providers
GB-SHPE-4667,IP26953R,,GB-COH-IP26953R,sameas,Registered housing providers
GB-SHPE-C2694,IP22264R,,GB-COH-IP22264R,sameas,Registered housing providers
GB-SHPE-A2250,,212358,GB-CHC-212358,sameas,Registered housing providers
GB-SHPE-L1716,IP19197R,,GB-COH-IP19197R,sameas,Registered housing providers
GB-SHPE-A0486,,236411,GB-CHC-236411,sameas,Registered housing providers
GB-SHPE-00FA,,,GB-LAE-KHL,sameas,Registered housing providers
GB-SHPE-L0891,IP17374R,,GB-COH-IP17374R,sameas,Registered housing providers
GB-SHPE-4769,08129373,,GB-COH-08129373,sameas,Registered housing providers
GB-SHPE-C3347,IP23098R,,GB-COH-IP23098R,sameas,Registered housing providers
GB-SHPE-4735,IP031705,,GB-COH-IP031705,sameas,Registered housing providers
GB-SHPE-00CZ,,,GB-LAE-KIR,sameas,Registered housing providers
GB-SHPE-C3573,RS024637,,GB-COH-RS024637,sameas,Registered housing providers
GB-SHPE-L4544,IP26648R,,GB-COH-IP26648R,sameas,Registered housing providers
GB-SHPE-L0438,IP16677R,,GB-COH-IP16677R,sameas,Registered housing providers
GB-SHPE-A3567,,229068,GB-CHC-229068,sameas,Registered housing providers
